1015,532
1667,198
448,526
199,380
72,274
1128,397
1775,650
949,617
726,649
1288,719
691,755
915,719
446.4,526.8
162,331.2
572.4,440.4
1808.4,177.6
199.2,589.2
190.8,591.6
72,273.6
1070.4,570
1822.8,639.6
657.6,612
668.4,602.4
1774.8,650.4
948,616.8
830.4,561.6
1292.4,766.8
1287.6,718.8
1629.6,873.6
1791.6,806.4
1066.8,763.2
1110,625.2
1068,826.8
1284,168
1272,62.4
691.2,754.8
782.4,760.8
265.2,676.8
214.8,830.4
469.2,949.2
826.8,524.4
1823.04,639.36
1370.88,538.56
1311.84,453.6
70.56,273.6
1056.96,573.12
725.76,649.44
830.88,561.6
190.08,591.84
1772.64,649.44
1693.44,545.76
1831.68,237.6
1434.24,446.4
1221.12,760.32
1789.92,747.36
1314.72,767.52
1447.2,709.92
1791.36,804.96
1108.8,624.96
1068.48,826.56
1385.28,826.56
1203.84,830.88
1452.96,66.24
430.56,780.48
264.96,676.8
335.52,813.6
43.2,219.456
1508.54,437.184
1446.34,470.016
1150.85,502.848
1133.57,438.912
1593.22,682.56
1721.09,222.912
1717.63,184.896
1446.34,710.208
1876.61,661.824
1791.94,805.248
1140.48,758.592
1067.9,762.048
1057.54,573.696
1204.42,829.44
1453.25,65.664
1562.11,516.672
1283.9,167.616
1271.81,62.208
1130.11,395.712
914.112,720.576
858.816,592.704
953.856,910.656
264.384,677.376
214.272,829.44
143.424,834.624
331.776,948.672
335.232,813.888
573.696,438.912
844.992,521.856
836.352,514.944
445.824,525.312
1781.22,680.141
1312.59,767.232
1360.28,725.76
1430.78,771.379
1482.62,576.461
1791.59,804.557
1109.38,624.154
1248.31,744.422
1069.98,827.367
1544.83,528.768
1283.56,167.962
1271.12,62.208
1057.54,497.664
1130.11,396.058
1370.65,539.136
630.375,549.504
858.471,593.05
524.621,823.219
953.856,912.384
167.962,615.859
429.235,781.747
547.43,406.426
835.661,516.326
149.299,275.789
68.4288,273.715
443.75,524.621
1507.92,783.821
1283.97,169.206
1271.53,62.208
669.358,878.377
527.524,821.146
1385.99,826.122
1204.35,831.099
330.947,948.05
335.923,813.681
913.214,962.98
1069.98,826.122
1478.06,169.206
1453.18,64.6963
517.571,502.641
547.43,408.085
141.834,836.076
161.741,243.855
1711.96,532.501
1371.06,537.477
1057.54,572.314
1132.19,395.643
778.844,761.426
756.449,557.384
1679.62,184.136
1590.04,510.106
1520.36,400.62
273.715,729.078
288.645,549.919
1376.54,976.417
432.968,788.3
325.472,815.174
1475.08,170.201
214.991,830.104
516.575,504.631
549.421,409.08
1770.69,483.729
674.833,734.552
609.141,540.463
444.912,525.533
1370.57,537.477
1083.91,761.426
1045.09,761.426
1182.45,641.987
1057.04,573.309
1113.77,507.617
776.356,761.426
1269.04,582.267
1669.17,779.342
1767.7,576.295
782.328,534.491
528.519,821.146
1283.97,167.215
644.973,537.477
548.227,408.483
1795.17,404.9
333.236,533.894
558.976,727.386
659.305,580.475
132.578,659.305
1135.87,394.15
1046.29,759.635
139.744,412.066
1676.93,182.742
1705.59,171.993
1802.34,756.051
1587.35,508.812
1451.19,469.397
1257.7,759.635
1272.03,580.475
1547.93,630.64
422.815,781.134
1071.37,824.132
