1172,408
1091,639
1708,310
673,618
863,600
1807,739
1656,879
1035,738
1036,933
604.8,1026
673.2,618
1233.6,588
1628.4,526.8
1152,699.6
1581.6,543.6
1868.4,294
1044,639.6
738,662.4
835.2,570
748.8,541.2
1208.4,759.6
1620,681.6
1693.2,680.4
488.4,546
1339.2,746.4
1576.8,1008
1350,819.6
1072.8,403.2
562.8,870
620.4,488.4
457.92,797.76
1621.44,665.28
1581.12,544.32
1152,699.84
1036.8,584.64
511.2,662.4
828,610.56
835.2,570.24
1664.64,561.6
185.76,328.32
1866.24,720
380.16,570.24
1404,712.8
1565.28,799.2
1350.72,819.36
1568.16,36
1072.8,401.76
817.92,756
269.28,816.48
620.64,488.16
1800.58,347.328
1257.98,689.472
1627.78,782.784
1823.04,782.784
1779.84,806.976
1102.46,749.952
1035.07,933.12
1605.31,266.112
1467.07,478.656
1743.55,350.784
1169.86,406.08
1073.09,400.896
1378.94,535.68
511.488,661.824
768.96,570.24
563.328,869.184
872.64,829.44
528.768,518.4
412.646,624.154
1569.72,352.512
1607.04,298.598
1621.56,665.626
1565.57,798.336
1785.37,794.189
1101.08,748.57
1067.9,557.798
1233.79,879.207
1791.59,340.07
1743.9,350.438
1171.58,406.426
1242.09,449.971
622.08,568.167
814.925,756.864
719.539,935.194
356.659,555.725
269.568,816.999
622.08,485.222
848.103,532.915
493.517,530.842
166.717,318.505
1234.21,878.377
1323.79,89.5795
873.4,828.611
1035.14,933.12
604.662,1025.19
1592.53,256.297
530.012,517.571
343.388,858.471
1669.66,261.274
1786.61,791.286
1565.15,798.751
495.176,532.501
1381.02,534.989
1251.63,457.851
1801.54,348.365
1027.68,756.449
1127.21,664.382
813.681,756.449
768.891,569.825
1607.45,298.598
1647.27,756.449
1241.67,758.938
1233.21,880.865
1173.49,916.697
1033.15,934.613
271.725,815.174
1770.69,809.202
310.542,498.659
1379.52,534.491
1254.11,456.856
1227.24,400.122
1071.97,403.108
1743.81,349.36
209.019,453.87
167.215,313.528
788.3,546.435
1068.98,558.379
668.861,734.552
561.365,728.58
621.085,567.337
358.318,555.393
1439.24,456.856
1606.46,298.598
1576.6,570.323
1346.68,767.398
1239.18,758.44
1248.14,597.197
343.388,856.978
1770.09,806.216
308.154,498.062
1225.45,390.567
1053.46,530.311
1071.37,401.316
1031.96,752.468
1143.03,541.06
1745.01,347.569
856.38,723.803
648.556,573.309
1576.6,311.737
1246.95,594.808
1644.68,756.051
630.64,519.561
340.402,856.38
272.322,813.382
1562.27,795.466
