1107,625
1857,291
1658,205
449,529
1781,410
577,445
1120,760
1274,404
659,613
949,618
729,650
831,563
275,607
1861,817
1060,821
915,719
551,817
1576.8,512.4
1864.8,247.2
1790.4,177.6
34.8,385.2
82.8,279.6
1135.2,759.6
577.2,444
658.8,613.2
678,592.8
1128,398.4
355.2,463.2
144,310.8
949.2,616.8
943.2,567.6
1716,655.2
216,597.6
1216.8,759.6
1279.2,720
1144.8,495.6
1707.6,192
1354.8,746.4
1558.8,859.2
1676.4,1006.8
1064.4,763.2
1107.6,626.4
1186.8,823.2
1076.4,376.8
1309.2,456
80.4,841.2
332.4,1034.4
378,808.8
274.8,823.2
940.8,537.6
450,528
1272.96,403.2
1127.52,398.88
82.08,279.36
947.52,617.76
943.2,567.36
1427.04,449.28
728.64,649.44
830.88,563.04
40.32,601.92
432,662.4
1366.56,540
1681.92,548.64
1215.36,756
1278.72,720
1144.8,495.36
1753.92,190.08
1630.08,771.84
293.76,552.96
1559.52,861.12
1064.16,761.76
1107.36,626.4
1056.96,576
1186.56,823.68
1370.88,1000.8
1268.64,194.4
1075.68,374.4
1307.52,455.04
688.32,735.84
784.8,760.32
576,444.96
1714.18,654.912
1302.91,767.232
1366.85,540.864
1200.96,359.424
1501.63,438.912
1439.42,473.472
1126.66,449.28
1712.45,229.824
1707.26,191.808
1558.66,686.016
1608.77,406.08
1575.94,357.696
1596.67,628.992
1060.99,820.8
1370.3,1000.51
1840.32,250.56
1553.47,520.128
1257.98,91.584
1308.1,456.192
914.112,720.576
943.488,566.784
748.224,924.48
953.856,888.192
741.312,922.752
305.856,730.944
81.216,279.936
1629.85,773.453
1563.49,731.981
294.451,551.578
1710.72,230.17
1658.88,201.139
1573.86,358.733
1136.33,756.864
1107.3,626.227
1057.54,574.387
1186.1,823.219
1061.68,821.146
1370.65,999.475
1356.13,819.072
1862.09,246.758
1269.04,192.845
1055.46,499.738
748.57,924.826
76.7232,727.834
304.819,729.907
213.581,827.367
427.162,918.605
644.89,520.474
165.888,261.274
1269.04,194.089
1259.09,89.5795
554.895,816.169
1356.13,818.657
746.496,923.167
1184.44,823.634
1062.51,821.146
1433.27,92.0679
427.991,918.19
378.225,808.704
644.475,520.059
447.898,525.036
79.6263,278.692
179.159,666.87
77.1379,726.59
781.333,761.426
860.959,592.22
1863.75,246.344
1694.55,179.159
1552.71,520.059
303.575,729.078
435.456,567.337
1301.39,766.403
1368.58,539.966
453.87,794.272
1824.44,880.865
1433.27,89.5795
647.959,537.477
522.547,507.617
173.187,250.823
447.898,525.533
1696.04,537.477
1669.17,298.598
680.805,734.552
1080.93,761.426
1110.79,510.603
1057.04,498.659
1071.97,373.248
176.173,668.861
779.342,761.426
146.313,418.038
1860.27,244.851
1442.23,471.786
298.598,552.407
1251.13,761.426
1266.06,582.267
1743.81,758.44
782.328,534.491
746.496,922.669
558.379,815.174
1269.04,191.103
1063.01,821.146
523.145,505.229
333.236,537.477
1759.34,487.313
1698.43,533.894
1135.87,394.15
1057.04,573.309
1304.28,433.565
1261.28,347.569
849.214,727.386
820.549,598.391
1694.84,179.159
1791.59,171.993
1576.6,512.395
1526.44,404.9
1515.69,401.316
451.481,777.55
433.565,562.56
1250.53,759.635
1616.01,293.821
1354.44,816.965
